qualifyid,raceid,driverid,constructorid,position,year,round,circuitid,circuitref,car_condition,driver_condition,previous_year_position,mean_lap_time,driver_time_better_mean,car_time_better_mean,q1
9077.0,1070,1.0,131.0,6.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-635.3500000000058,-875.3500000000058,77207.0
9083.0,1070,844.0,6.0,2.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-1094.3500000000058,-709.8500000000058,76748.0
9081.0,1070,832.0,6.0,9.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-325.3500000000058,-709.8500000000058,77517.0
9078.0,1070,830.0,9.0,3.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-1054.3500000000058,-946.8500000000058,76788.0
9079.0,1070,815.0,9.0,5.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-839.3500000000058,-946.8500000000058,77003.0
9080.0,1070,842.0,213.0,4.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-934.3500000000058,-723.3500000000058,76908.0
9084.0,1070,852.0,213.0,7.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-512.3500000000058,-723.3500000000058,77330.0
9086.0,1070,20.0,117.0,8.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-340.3500000000058,1345.1499999999942,77502.0
9095.0,1070,840.0,117.0,20.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,3030.649999999994,1345.1499999999942,80873.0
9085.0,1070,846.0,1.0,10.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-273.3500000000058,-198.35000000000582,77569.0
9082.0,1070,817.0,1.0,12.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-123.35000000000582,-198.35000000000582,77719.0
9087.0,1070,8.0,51.0,11.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,-236.35000000000582,-90.85000000000582,77606.0
9089.0,1070,841.0,51.0,13.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,54.64999999999418,-90.85000000000582,77897.0
9088.0,1070,847.0,3.0,14.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,115.64999999999418,514.6499999999942,77958.0
9092.0,1070,849.0,3.0,17.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,913.6499999999942,514.6499999999942,78756.0
9090.0,1070,839.0,214.0,15.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,283.6499999999942,446.6499999999942,78126.0
9091.0,1070,4.0,214.0,16.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,609.6499999999942,446.6499999999942,78452.0
9093.0,1070,854.0,210.0,18.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,1015.6499999999942,1238.1499999999942,78858.0
9094.0,1070,853.0,210.0,19.0,2021.0,18.0,69.0,americas,0.0,0.0,20.0,77842.35,1460.6499999999942,1238.1499999999942,79303.0
9096.0,1071,1.0,131.0,1.0,2021.0,19.0,69.0,americas,0.0,0.0,20.0,69477.7,-744.6999999999971,-591.1999999999971,68733.0
9098.0,1071,822.0,131.0,2.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-437.6999999999971,-591.1999999999971,69040.0
9101.0,1071,832.0,6.0,3.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-431.6999999999971,-377.1999999999971,69046.0
9102.0,1071,844.0,6.0,4.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-322.6999999999971,-377.1999999999971,69155.0
9099.0,1071,815.0,9.0,5.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-305.6999999999971,-227.1999999999971,69172.0
9097.0,1071,830.0,9.0,6.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-148.6999999999971,-227.1999999999971,69329.0
9110.0,1071,841.0,51.0,7.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-135.6999999999971,-7.69999999999709,69342.0
9109.0,1071,8.0,51.0,15.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,120.30000000000291,-7.69999999999709,69598.0
9100.0,1071,842.0,213.0,8.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-130.6999999999971,-129.1999999999971,69347.0
9108.0,1071,852.0,213.0,9.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-127.69999999999709,-129.1999999999971,69350.0
9103.0,1071,846.0,1.0,10.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-112.69999999999709,-108.19999999999709,69365.0
9104.0,1071,817.0,1.0,11.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-103.69999999999709,-108.19999999999709,69374.0
9105.0,1071,4.0,214.0,12.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-86.69999999999709,-67.19999999999709,69391.0
9106.0,1071,839.0,214.0,13.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-47.69999999999709,-67.19999999999709,69430.0
9107.0,1071,20.0,117.0,14.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,-26.69999999999709,79.30000000000291,69451.0
9111.0,1071,840.0,117.0,16.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,185.3000000000029,79.30000000000291,69663.0
9112.0,1071,849.0,3.0,17.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,419.3000000000029,447.3000000000029,69897.0
9113.0,1071,847.0,3.0,18.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,475.3000000000029,447.3000000000029,69953.0
9114.0,1071,854.0,210.0,19.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,851.3000000000029,981.3000000000029,70329.0
9115.0,1071,853.0,210.0,20.0,2021.0,19.0,32.0,rodriguez,0.0,0.0,20.0,69477.7,1111.300000000003,981.3000000000029,70589.0
9140.0,1072,815.0,9.0,1.0,2021.0,21.0,32.0,rodriguez,0.0,0.0,20.0,88744.55,-723.5500000000029,-591.5500000000029,88021.0
9138.0,1072,830.0,9.0,5.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,-459.5500000000029,-591.5500000000029,88285.0
9137.0,1072,822.0,131.0,2.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,-687.5500000000029,-483.0500000000029,88057.0
9136.0,1072,1.0,131.0,9.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,-278.5500000000029,-483.0500000000029,88466.0
9146.0,1072,817.0,1.0,3.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,-528.5500000000029,-467.5500000000029,88216.0
9142.0,1072,846.0,1.0,7.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,-406.5500000000029,-467.5500000000029,88338.0
9150.0,1072,832.0,6.0,4.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,-507.5500000000029,-471.0500000000029,88237.0
9139.0,1072,844.0,6.0,6.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,-434.5500000000029,-471.0500000000029,88310.0
9141.0,1072,842.0,213.0,8.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,-343.5500000000029,-292.5500000000029,88401.0
9143.0,1072,852.0,213.0,10.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,-241.5500000000029,-292.5500000000029,88503.0
9144.0,1072,839.0,214.0,11.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,7.44999999999709,103.44999999999709,88752.0
9148.0,1072,4.0,214.0,15.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,199.4499999999971,103.44999999999709,88944.0
9147.0,1072,8.0,51.0,12.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,111.44999999999709,132.9499999999971,88856.0
9145.0,1072,841.0,51.0,13.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,154.4499999999971,132.9499999999971,88899.0
9149.0,1072,847.0,3.0,14.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,181.4499999999971,306.9499999999971,88926.0
9151.0,1072,849.0,3.0,16.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,432.4499999999971,306.9499999999971,89177.0
9152.0,1072,20.0,117.0,17.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,453.4499999999971,538.4499999999971,89198.0
9153.0,1072,840.0,117.0,18.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,623.4499999999971,538.4499999999971,89368.0
9154.0,1072,854.0,210.0,19.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,719.4499999999971,1223.949999999997,89464.0
9155.0,1072,853.0,210.0,20.0,2021.0,21.0,18.0,interlagos,0.0,0.0,20.0,88744.55,1728.449999999997,1223.949999999997,90473.0
9157.0,1073,1.0,131.0,1.0,2021.0,22.0,18.0,interlagos,0.0,0.0,20.0,83908.45,-1063.449999999997,-927.4499999999971,82845.0
9161.0,1073,822.0,131.0,2.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-791.4499999999971,-927.4499999999971,83117.0
9156.0,1073,830.0,9.0,3.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-586.4499999999971,-572.4499999999971,83322.0
9159.0,1073,815.0,9.0,4.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-558.4499999999971,-572.4499999999971,83350.0
9163.0,1073,852.0,213.0,5.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-480.4499999999971,-449.9499999999971,83428.0
9167.0,1073,842.0,213.0,7.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-419.4499999999971,-449.9499999999971,83489.0
9162.0,1073,844.0,6.0,6.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-441.4499999999971,-362.9499999999971,83467.0
9160.0,1073,832.0,6.0,9.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-284.4499999999971,-362.9499999999971,83624.0
9158.0,1073,846.0,1.0,8.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-355.4499999999971,-217.4499999999971,83553.0
9165.0,1073,817.0,1.0,11.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-79.44999999999709,-217.4499999999971,83829.0
9164.0,1073,839.0,214.0,10.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-144.4499999999971,-103.44999999999709,83764.0
9166.0,1073,4.0,214.0,12.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,-62.44999999999709,-103.44999999999709,83846.0
9168.0,1073,840.0,117.0,13.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,152.5500000000029,234.5500000000029,84061.0
9170.0,1073,20.0,117.0,15.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,316.5500000000029,234.5500000000029,84225.0
9169.0,1073,841.0,51.0,14.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,209.5500000000029,540.0500000000029,84118.0
9173.0,1073,8.0,51.0,18.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,870.5500000000029,540.0500000000029,84779.0
9171.0,1073,849.0,3.0,16.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,429.5500000000029,472.0500000000029,84338.0
9172.0,1073,847.0,3.0,17.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,514.5500000000029,472.0500000000029,84423.0
9174.0,1073,854.0,210.0,19.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,997.5500000000029,1387.050000000003,84906.0
9175.0,1073,853.0,210.0,20.0,2021.0,22.0,81.0,vegas,0.0,0.0,20.0,83908.45,1776.550000000003,1387.050000000003,85685.0
9176.0,1074,844.0,6.0,1.0,2022.0,1.0,81.0,vegas,35.0,70.0,6.0,92351.05,-880.0500000000029,-832.0500000000029,91471.0
9178.0,1074,832.0,6.0,2.0,2022.0,1.0,78.0,losail,35.0,0.0,20.0,92351.05,-784.0500000000029,-832.0500000000029,91567.0
9177.0,1074,830.0,9.0,3.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,-566.0500000000029,-303.0500000000029,91785.0
9179.0,1074,815.0,9.0,11.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,-40.05000000000291,-303.0500000000029,92311.0
9181.0,1074,822.0,51.0,4.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,-432.0500000000029,-145.0500000000029,91919.0
9190.0,1074,855.0,51.0,14.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,141.9499999999971,-145.0500000000029,92493.0
9182.0,1074,825.0,210.0,5.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,-396.0500000000029,-183.5500000000029,91955.0
9187.0,1074,854.0,210.0,13.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,28.94999999999709,-183.5500000000029,92380.0
9186.0,1074,839.0,214.0,6.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,-310.0500000000029,-157.5500000000029,92041.0
9183.0,1074,4.0,214.0,12.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,-5.05000000000291,-157.5500000000029,92346.0
9185.0,1074,842.0,213.0,7.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,-255.0500000000029,71.94999999999709,92096.0
9191.0,1074,852.0,213.0,16.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,398.9499999999971,71.94999999999709,92750.0
9188.0,1074,846.0,1.0,8.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,-112.05000000000291,240.9499999999971,92239.0
9193.0,1074,817.0,1.0,18.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,593.9499999999971,240.9499999999971,92945.0
9184.0,1074,847.0,131.0,9.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,-82.05000000000291,-74.05000000000291,92269.0
9180.0,1074,1.0,131.0,10.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,-66.05000000000291,-74.05000000000291,92285.0
9189.0,1074,848.0,3.0,15.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,374.9499999999971,828.9499999999971,92726.0
9195.0,1074,849.0,3.0,20.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,1282.949999999997,828.9499999999971,93634.0
9192.0,1074,807.0,117.0,17.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,425.9499999999971,553.4499999999971,92777.0
9194.0,1074,840.0,117.0,19.0,2022.0,1.0,78.0,losail,0.0,0.0,20.0,92351.05,680.9499999999971,553.4499999999971,93032.0
9232.0,1075,852.0,213.0,1.0,2022.0,2.0,78.0,losail,0.0,0.0,20.0,85462.25,-85462.25,-40516.75,0.0
9221.0,1075,842.0,213.0,9.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4428.75,-40516.75,89891.0
9215.0,1075,832.0,6.0,2.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,3392.75,3484.75,88855.0
9214.0,1075,844.0,6.0,4.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,3576.75,3484.75,89039.0
9216.0,1075,830.0,9.0,3.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,3465.75,3854.25,88928.0
9213.0,1075,815.0,9.0,7.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4242.75,3854.25,89705.0
9218.0,1075,847.0,131.0,5.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4217.75,4549.25,89680.0
9228.0,1075,1.0,131.0,17.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4880.75,4549.25,90343.0
9220.0,1075,822.0,51.0,6.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4220.75,4368.25,89683.0
9225.0,1075,855.0,51.0,11.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4515.75,4368.25,89978.0
9222.0,1075,825.0,210.0,8.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4368.75,4536.75,89831.0
9226.0,1075,854.0,210.0,15.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4704.75,4536.75,90167.0
9223.0,1075,846.0,1.0,10.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4494.75,4520.75,89957.0
9224.0,1075,817.0,1.0,13.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4546.75,4520.75,90009.0
9219.0,1075,4.0,214.0,12.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4515.75,4573.25,89978.0
9217.0,1075,839.0,214.0,14.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4630.75,4573.25,90093.0
9227.0,1075,840.0,117.0,16.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,4793.75,4937.25,90256.0
9230.0,1075,807.0,117.0,19.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,5080.75,4937.25,90543.0
9229.0,1075,848.0,3.0,18.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,5029.75,5692.25,90492.0
9231.0,1075,849.0,3.0,20.0,2022.0,2.0,24.0,yas_marina,0.0,0.0,20.0,85462.25,6354.75,5692.25,91817.0
9252.0,1076,840.0,117.0,1.0,2022.0,3.0,24.0,yas_marina,27.500000000000004,0.0,20.0,75666.15,-75666.15,-35091.649999999994,0.0
9250.0,1076,20.0,117.0,19.0,2022.0,3.0,3.0,bahrain,27.500000000000004,55.00000000000001,9.0,75666.15,5482.850000000006,-35091.649999999994,81149.0
9234.0,1076,830.0,9.0,2.0,2022.0,3.0,3.0,bahrain,82.5,90.0,2.0,75666.15,2913.850000000006,3040.850000000006,78580.0
9235.0,1076,815.0,9.0,3.0,2022.0,3.0,3.0,bahrain,82.5,75.0,5.0,75666.15,3167.850000000006,3040.850000000006,78834.0
9233.0,1076,844.0,6.0,4.0,2022.0,3.0,3.0,bahrain,57.5,35.0,13.0,75666.15,3214.850000000006,3265.850000000006,78881.0
9241.0,1076,832.0,6.0,5.0,2022.0,3.0,3.0,bahrain,57.5,80.0,4.0,75666.15,3316.850000000006,3265.850000000006,78983.0
9242.0,1076,4.0,214.0,6.0,2022.0,3.0,3.0,bahrain,57.5,70.0,6.0,75666.15,3525.850000000006,3732.350000000006,79192.0
9240.0,1076,839.0,214.0,12.0,2022.0,3.0,3.0,bahrain,57.5,45.0,11.0,75666.15,3938.850000000006,3732.350000000006,79605.0
9244.0,1076,822.0,51.0,7.0,2022.0,3.0,3.0,bahrain,42.5,85.0,3.0,75666.15,3584.850000000006,3914.350000000006,79251.0
9246.0,1076,855.0,51.0,15.0,2022.0,3.0,3.0,bahrain,42.5,0.0,20.0,75666.15,4243.850000000006,3914.350000000006,79910.0
9236.0,1076,846.0,1.0,8.0,2022.0,3.0,3.0,bahrain,35.0,30.0,14.0,75666.15,3613.850000000006,3806.350000000006,79280.0
9239.0,1076,817.0,1.0,13.0,2022.0,3.0,3.0,bahrain,35.0,40.0,12.0,75666.15,3998.850000000006,3806.350000000006,79665.0
9237.0,1076,1.0,131.0,9.0,2022.0,3.0,3.0,bahrain,60.0,95.0,1.0,75666.15,3734.850000000006,3736.850000000006,79401.0
9238.0,1076,847.0,131.0,10.0,2022.0,3.0,3.0,bahrain,60.0,25.0,15.0,75666.15,3738.850000000006,3736.850000000006,79405.0
9243.0,1076,842.0,213.0,11.0,2022.0,3.0,3.0,bahrain,62.5,60.0,8.0,75666.15,3913.850000000006,3994.850000000006,79580.0
9245.0,1076,852.0,213.0,14.0,2022.0,3.0,3.0,bahrain,62.5,65.0,7.0,75666.15,4075.850000000006,3994.850000000006,79742.0
9247.0,1076,854.0,210.0,16.0,2022.0,3.0,3.0,bahrain,2.5,5.0,19.0,75666.15,4437.850000000006,4512.850000000006,80104.0
9249.0,1076,825.0,210.0,18.0,2022.0,3.0,3.0,bahrain,2.5,0.0,20.0,75666.15,4587.850000000006,4512.850000000006,80254.0
9248.0,1076,848.0,3.0,17.0,2022.0,3.0,3.0,bahrain,7.5,0.0,20.0,75666.15,4468.850000000006,5087.350000000006,80135.0
9251.0,1076,849.0,3.0,20.0,2022.0,3.0,3.0,bahrain,7.5,15.0,17.0,75666.15,5705.850000000006,5087.350000000006,81372.0
9272.0,1077,848.0,3.0,1.0,2022.0,4.0,3.0,bahrain,7.5,0.0,20.0,76265.35,-76265.35,-35279.850000000006,0.0
9270.0,1077,849.0,3.0,19.0,2022.0,4.0,80.0,yeda,7.5,15.0,17.0,76265.35,5705.649999999994,-35279.850000000006,81971.0
9254.0,1077,844.0,6.0,2.0,2022.0,4.0,80.0,yeda,52.5,80.0,4.0,76265.35,2530.649999999994,2785.149999999994,78796.0
9262.0,1077,832.0,6.0,4.0,2022.0,4.0,80.0,yeda,52.5,25.0,15.0,76265.35,3039.649999999994,2785.149999999994,79305.0
9253.0,1077,830.0,9.0,3.0,2022.0,4.0,80.0,yeda,72.5,95.0,1.0,76265.35,3029.649999999994,3268.649999999994,79295.0
9259.0,1077,815.0,9.0,6.0,2022.0,4.0,80.0,yeda,72.5,50.0,10.0,76265.35,3507.649999999994,3268.649999999994,79773.0
9266.0,1077,855.0,51.0,5.0,2022.0,4.0,80.0,yeda,22.5,0.0,20.0,76265.35,3464.649999999994,3809.149999999994,79730.0
9260.0,1077,822.0,51.0,14.0,2022.0,4.0,80.0,yeda,22.5,45.0,11.0,76265.35,4153.649999999994,3809.149999999994,80419.0
9258.0,1077,817.0,1.0,7.0,2022.0,4.0,80.0,yeda,67.5,75.0,5.0,76265.35,3714.649999999994,3808.649999999994,79980.0
9255.0,1077,846.0,1.0,9.0,2022.0,4.0,80.0,yeda,67.5,60.0,8.0,76265.35,3902.649999999994,3808.649999999994,80168.0
9256.0,1077,825.0,210.0,8.0,2022.0,4.0,80.0,yeda,2.5,0.0,20.0,76265.35,3881.649999999994,4019.149999999994,80147.0
9264.0,1077,854.0,210.0,15.0,2022.0,4.0,80.0,yeda,2.5,5.0,19.0,76265.35,4156.649999999994,4019.149999999994,80422.0
9257.0,1077,4.0,214.0,10.0,2022.0,4.0,80.0,yeda,42.5,65.0,7.0,76265.35,3932.649999999994,5002.649999999994,80198.0
9271.0,1077,839.0,214.0,20.0,2022.0,4.0,80.0,yeda,42.5,20.0,16.0,76265.35,6072.649999999994,5002.649999999994,82338.0
9267.0,1077,840.0,117.0,11.0,2022.0,4.0,80.0,yeda,25.0,40.0,12.0,76265.35,4076.649999999994,4087.649999999994,80342.0
9261.0,1077,20.0,117.0,12.0,2022.0,4.0,80.0,yeda,25.0,10.0,18.0,76265.35,4098.649999999994,4087.649999999994,80364.0
9263.0,1077,847.0,131.0,13.0,2022.0,4.0,80.0,yeda,60.0,35.0,13.0,76265.35,4117.649999999994,4161.149999999994,80383.0
9265.0,1077,1.0,131.0,16.0,2022.0,4.0,80.0,yeda,60.0,85.0,3.0,76265.35,4204.649999999994,4161.149999999994,80470.0
9268.0,1077,852.0,213.0,17.0,2022.0,4.0,80.0,yeda,80.0,90.0,2.0,76265.35,4208.649999999994,4337.649999999994,80474.0
9269.0,1077,842.0,213.0,18.0,2022.0,4.0,80.0,yeda,80.0,70.0,6.0,76265.35,4466.649999999994,4337.649999999994,80732.0
9292.0,1078,839.0,214.0,1.0,2022.0,5.0,80.0,yeda,20.0,20.0,16.0,86026.55,-86026.55,-40823.05,0.0
9283.0,1078,4.0,214.0,7.0,2022.0,5.0,1.0,albert_park,20.0,20.0,16.0,86026.55,4380.449999999997,-40823.05,90407.0
9273.0,1078,844.0,6.0,2.0,2022.0,5.0,1.0,albert_park,57.5,55.00000000000001,9.0,86026.55,3447.449999999997,3749.949999999997,89474.0
9274.0,1078,832.0,6.0,5.0,2022.0,5.0,1.0,albert_park,57.5,60.0,8.0,86026.55,4052.449999999997,3749.949999999997,90079.0
9275.0,1078,830.0,9.0,3.0,2022.0,5.0,1.0,albert_park,70.0,75.0,5.0,86026.55,3809.449999999997,3918.949999999997,89836.0
9276.0,1078,815.0,9.0,4.0,2022.0,5.0,1.0,albert_park,70.0,65.0,7.0,86026.55,4028.449999999997,3918.949999999997,90055.0
9278.0,1078,1.0,131.0,6.0,2022.0,5.0,1.0,albert_park,55.0,85.0,3.0,86026.55,4361.449999999997,4412.449999999997,90388.0
9284.0,1078,847.0,131.0,10.0,2022.0,5.0,1.0,albert_park,55.0,25.0,15.0,86026.55,4463.449999999997,4412.449999999997,90490.0
9282.0,1078,840.0,117.0,8.0,2022.0,5.0,1.0,albert_park,47.5,45.0,11.0,86026.55,4414.449999999997,4532.449999999997,90441.0
9285.0,1078,20.0,117.0,13.0,2022.0,5.0,1.0,albert_park,47.5,50.0,10.0,86026.55,4650.449999999997,4532.449999999997,90677.0
9281.0,1078,852.0,213.0,9.0,2022.0,5.0,1.0,albert_park,67.5,95.0,1.0,86026.55,4458.449999999997,4605.449999999997,90485.0
9279.0,1078,842.0,213.0,15.0,2022.0,5.0,1.0,albert_park,67.5,40.0,12.0,86026.55,4752.449999999997,4605.449999999997,90779.0
9286.0,1078,817.0,1.0,11.0,2022.0,5.0,1.0,albert_park,55.0,30.0,14.0,86026.55,4556.449999999997,4645.449999999997,90583.0
9280.0,1078,846.0,1.0,14.0,2022.0,5.0,1.0,albert_park,55.0,80.0,4.0,86026.55,4734.449999999997,4645.449999999997,90761.0
9287.0,1078,854.0,210.0,12.0,2022.0,5.0,1.0,albert_park,2.5,5.0,19.0,86026.55,4618.449999999997,4783.449999999997,90645.0
9288.0,1078,825.0,210.0,17.0,2022.0,5.0,1.0,albert_park,2.5,0.0,20.0,86026.55,4948.449999999997,4783.449999999997,90975.0
9277.0,1078,822.0,51.0,16.0,2022.0,5.0,1.0,albert_park,45.0,90.0,2.0,86026.55,4818.449999999997,4905.949999999997,90845.0
9289.0,1078,855.0,51.0,18.0,2022.0,5.0,1.0,albert_park,45.0,0.0,20.0,86026.55,4993.449999999997,4905.949999999997,91020.0
9290.0,1078,848.0,3.0,19.0,2022.0,5.0,1.0,albert_park,17.5,0.0,20.0,86026.55,5239.449999999997,5268.949999999997,91266.0
9291.0,1078,849.0,3.0,20.0,2022.0,5.0,1.0,albert_park,17.5,35.0,13.0,86026.55,5298.449999999997,5268.949999999997,91325.0
9293.0,1079,844.0,6.0,1.0,2022.0,6.0,1.0,albert_park,65.0,55.00000000000001,9.0,80658.5,-797.5,-782.0,79861.0
9295.0,1079,832.0,6.0,2.0,2022.0,6.0,22.0,suzuka,65.0,75.0,5.0,80658.5,-766.5,-782.0,79892.0
9294.0,1079,830.0,9.0,3.0,2022.0,6.0,22.0,suzuka,57.5,45.0,11.0,80658.5,-567.5,-389.5,80091.0
9297.0,1079,815.0,9.0,8.0,2022.0,6.0,22.0,suzuka,57.5,70.0,6.0,80658.5,-211.5,-389.5,80447.0
9296.0,1079,847.0,131.0,4.0,2022.0,6.0,22.0,suzuka,55.0,25.0,15.0,80658.5,-440.5,-423.5,80218.0
